route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
18621,2,7668738,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1098086,105915,1,0
18621,2,7668737,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1098085,105915,1,0
18621,2,7668736,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1098084,105915,1,0
18621,2,7668794,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1098083,105915,1,0
18621,2,7668793,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1098087,105915,1,0
18621,2,7668792,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1098086,105915,1,0
18621,2,7668791,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1098085,105915,1,0
18621,2,7668790,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1098084,105915,1,0
18621,2,7668789,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1098083,105915,1,0
18621,2,7668788,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1098087,105915,1,0
18621,2,7668787,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1098086,105915,1,0
18621,2,7668786,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1098085,105915,1,0
18621,2,7668785,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1098084,105915,1,0
18621,2,7668784,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1098083,105915,1,0
18621,2,7668783,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1098087,105915,1,0
18621,2,7668782,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1098086,105915,1,0
18621,2,7668781,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1098085,105915,1,0
18621,2,7668780,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1098084,105915,1,0
18621,2,7668779,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1098083,105915,1,0
18621,2,7668778,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1098087,105915,1,0
18621,2,7668777,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1098086,105915,1,0
18621,2,7668776,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1098085,105915,1,0
18621,2,7668775,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1098084,105915,1,0
18621,2,7668774,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1098083,105915,1,0
18621,2,7668773,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1098087,105915,1,0
18621,2,7668772,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1098086,105915,1,0
18621,2,7668771,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1098085,105915,1,0
18621,2,7668770,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1098084,105915,1,0
18621,2,7668769,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1098083,105915,1,0
18621,2,7668768,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1098087,105915,1,0
18621,2,7668767,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1098086,105915,1,0
18621,2,7668766,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1098085,105915,1,0
18621,2,7668765,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1098084,105915,1,0
18621,2,7668764,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1098083,105915,1,0
18621,2,7668763,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1098087,105915,1,0
18621,2,7668762,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1098086,105915,1,0
18621,2,7668761,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1098085,105915,1,0
18621,2,7668760,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1098084,105915,1,0
18621,2,7668759,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1098083,105915,1,0
18621,2,7668758,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1098087,105915,1,0
18621,2,7668757,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1098086,105915,1,0
18621,2,7668756,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1098085,105915,1,0
18621,2,7668755,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1098084,105915,1,0
18621,2,7668754,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1098083,105915,1,0
18621,2,7668753,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1098087,105915,1,0
18621,2,7668752,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1098086,105915,1,0
18621,2,7668751,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1098085,105915,1,0
18621,2,7668750,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1098084,105915,1,0
18621,2,7668749,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1098083,105915,1,0
18621,2,7668748,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1098087,105915,1,0
18621,2,7668747,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1098086,105915,1,0
18621,2,7668746,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1098085,105915,1,0
18621,2,7668745,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1098084,105915,1,0
18621,2,7668744,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1098083,105915,1,0
18621,2,7668743,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1098087,105915,1,0
18621,2,7668741,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1098086,105915,1,0
18621,2,7668740,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1098085,105915,1,0
18621,2,7668742,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1098084,105915,1,0
18621,2,7668739,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1098083,105913,1,0
18621,2,7668735,BLUE EASTBOUND TO INDIAN CREEK STATION,,0,1098083,105911,1,0
18621,2,7668815,BLUE WESTBOUND TO H E HOLMES STATION,,1,1098084,105922,1,0
18621,2,7668817,BLUE WESTBOUND TO H E HOLMES STATION,,1,1098083,105922,1,0
18621,2,7668813,BLUE WESTBOUND TO H E HOLMES STATION,,1,1098087,105922,1,0
18621,2,7668810,BLUE WESTBOUND TO H E HOLMES STATION,,1,1098086,105922,1,0
18621,2,7668809,BLUE WESTBOUND TO H E HOLMES STATION,,1,1098085,105922,1,0
18621,2,7668808,BLUE WESTBOUND TO H E HOLMES STATION,,1,1098084,105922,1,0
18621,2,7668807,BLUE WESTBOUND TO H E HOLMES STATION,,1,1098083,105922,1,0
18621,2,7668806,BLUE WESTBOUND TO H E HOLMES STATION,,1,1098087,105922,1,0
18621,2,7668805,BLUE WESTBOUND TO H E HOLMES STATION,,1,1098086,105922,1,0
18621,2,7668804,BLUE WESTBOUND TO H E HOLMES STATION,,1,1098085,105922,1,0
18621,2,7668803,BLUE WESTBOUND TO H E HOLMES STATION,,1,1098084,105922,1,0
18621,2,7668802,BLUE WESTBOUND TO H E HOLMES STATION,,1,1098083,105922,1,0
18621,2,7668801,BLUE WESTBOUND TO H E HOLMES STATION,,1,1098087,105922,1,0
18621,2,7668800,BLUE WESTBOUND TO H E HOLMES STATION,,1,1098086,105922,1,0
18621,2,7668799,BLUE WESTBOUND TO H E HOLMES STATION,,1,1098085,105922,1,0
18621,2,7668798,BLUE WESTBOUND TO H E HOLMES STATION,,1,1098084,105922,1,0
18621,2,7668797,BLUE WESTBOUND TO H E HOLMES STATION,,1,1098083,105922,1,0
18621,2,7668796,BLUE WESTBOUND TO H E HOLMES STATION,,1,1098087,105922,1,0
18621,2,7668795,BLUE WESTBOUND TO H E HOLMES STATION,,1,1098086,105922,1,0
18621,2,7668855,BLUE WESTBOUND TO H E HOLMES STATION,,1,1098085,105922,1,0
18621,2,7668854,BLUE WESTBOUND TO H E HOLMES STATION,,1,1098084,105922,1,0
18621,2,7668853,BLUE WESTBOUND TO H E HOLMES STATION,,1,1098083,105922,1,0
18621,2,7668852,BLUE WESTBOUND TO H E HOLMES STATION,,1,1098087,105922,1,0
18621,2,7668851,BLUE WESTBOUND TO H E HOLMES STATION,,1,1098086,105922,1,0
18621,2,7668850,BLUE WESTBOUND TO H E HOLMES STATION,,1,1098085,105922,1,0
18621,2,7668849,BLUE WESTBOUND TO H E HOLMES STATION,,1,1098084,105922,1,0
18621,2,7668848,BLUE WESTBOUND TO H E HOLMES STATION,,1,1098083,105922,1,0
18621,2,7668847,BLUE WESTBOUND TO H E HOLMES STATION,,1,1098087,105922,1,0
18621,2,7668846,BLUE WESTBOUND TO H E HOLMES STATION,,1,1098086,105922,1,0
18621,2,7668845,BLUE WESTBOUND TO H E HOLMES STATION,,1,1098085,105922,1,0
18621,2,7668844,BLUE WESTBOUND TO H E HOLMES STATION,,1,1098084,105922,1,0
18621,2,7668843,BLUE WESTBOUND TO H E HOLMES STATION,,1,1098083,105922,1,0
18621,2,7668842,BLUE WESTBOUND TO H E HOLMES STATION,,1,1098087,105922,1,0
18621,2,7668841,BLUE WESTBOUND TO H E HOLMES STATION,,1,1098086,105922,1,0
18621,2,7668840,BLUE WESTBOUND TO H E HOLMES STATION,,1,1098085,105922,1,0
18621,2,7668839,BLUE WESTBOUND TO H E HOLMES STATION,,1,1098084,105922,1,0
18621,2,7668838,BLUE WESTBOUND TO H E HOLMES STATION,,1,1098083,105922,1,0
18621,2,7668837,BLUE WESTBOUND TO H E HOLMES STATION,,1,1098087,105922,1,0
18621,2,7668836,BLUE WESTBOUND TO H E HOLMES STATION,,1,1098086,105922,1,0
18621,2,7668835,BLUE WESTBOUND TO H E HOLMES STATION,,1,1098085,105922,1,0
18621,2,7668834,BLUE WESTBOUND TO H E HOLMES STATION,,1,1098084,105922,1,0
18621,2,7668833,BLUE WESTBOUND TO H E HOLMES STATION,,1,1098083,105922,1,0
18621,2,7668832,BLUE WESTBOUND TO H E HOLMES STATION,,1,1098087,105922,1,0
18621,2,7668831,BLUE WESTBOUND TO H E HOLMES STATION,,1,1098086,105922,1,0
18621,2,7668830,BLUE WESTBOUND TO H E HOLMES STATION,,1,1098085,105922,1,0
18621,2,7668829,BLUE WESTBOUND TO H E HOLMES STATION,,1,1098084,105922,1,0
18621,2,7668828,BLUE WESTBOUND TO H E HOLMES STATION,,1,1098083,105922,1,0
18621,2,7668827,BLUE WESTBOUND TO H E HOLMES STATION,,1,1098087,105922,1,0
18621,2,7668826,BLUE WESTBOUND TO H E HOLMES STATION,,1,1098086,105922,1,0
18621,2,7668825,BLUE WESTBOUND TO H E HOLMES STATION,,1,1098085,105922,1,0
18621,2,7668824,BLUE WESTBOUND TO H E HOLMES STATION,,1,1098084,105922,1,0
18621,2,7668823,BLUE WESTBOUND TO H E HOLMES STATION,,1,1098083,105922,1,0
18621,2,7668822,BLUE WESTBOUND TO H E HOLMES STATION,,1,1098087,105922,1,0
18621,2,7668821,BLUE WESTBOUND TO H E HOLMES STATION,,1,1098086,105922,1,0
18621,2,7668820,BLUE WESTBOUND TO H E HOLMES STATION,,1,1098085,105922,1,0
18621,2,7668819,BLUE WESTBOUND TO H E HOLMES STATION,,1,1098084,105922,1,0
18621,2,7668818,BLUE WESTBOUND TO H E HOLMES STATION,,1,1098083,105922,1,0
18621,2,7668816,BLUE WESTBOUND TO H E HOLMES STATION,,1,1098086,105919,1,0
18621,2,7668814,BLUE WESTBOUND TO H E HOLMES STATION,,1,1098086,105918,1,0
18622,2,7669035,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1098093,105932,1,0
18622,2,7669036,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1098092,105932,1,0
18622,2,7669034,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1098091,105932,1,0
18622,2,7669033,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1098090,105932,1,0
18622,2,7669032,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1098094,105932,1,0
18622,2,7669031,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1098093,105932,1,0
18622,2,7669030,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1098092,105932,1,0
18622,2,7669029,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1098091,105932,1,0
18622,2,7669028,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1098090,105932,1,0
18622,2,7669027,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1098094,105932,1,0
18622,2,7669026,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1098093,105932,1,0
18622,2,7669025,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1098092,105932,1,0
18622,2,7669024,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1098091,105932,1,0
18622,2,7669023,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1098090,105932,1,0
18622,2,7669022,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1098094,105932,1,0
18622,2,7669021,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1098093,105932,1,0
18622,2,7669020,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1098092,105932,1,0
18622,2,7669019,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1098091,105932,1,0
18622,2,7669018,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1098090,105932,1,0
18622,2,7669017,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1098094,105932,1,0
18622,2,7669016,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1098093,105932,1,0
18622,2,7669015,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1098092,105932,1,0
18622,2,7669014,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1098091,105932,1,0
18622,2,7669013,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1098090,105932,1,0
18622,2,7669012,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1098094,105932,1,0
18622,2,7669011,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1098093,105932,1,0
18622,2,7669010,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1098092,105932,1,0
18622,2,7669009,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1098091,105932,1,0
18622,2,7669008,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1098090,105932,1,0
18622,2,7669007,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1098094,105932,1,0
18622,2,7669006,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1098093,105932,1,0
18622,2,7669005,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1098092,105932,1,0
18622,2,7669004,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1098091,105932,1,0
18622,2,7669003,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1098090,105932,1,0
18622,2,7669002,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1098094,105932,1,0
18622,2,7669001,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1098093,105932,1,0
18622,2,7669000,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1098092,105932,1,0
18622,2,7668999,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1098091,105932,1,0
18622,2,7668998,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1098090,105932,1,0
18622,2,7668997,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1098094,105932,1,0
18622,2,7668996,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1098093,105932,1,0
18622,2,7668995,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1098092,105932,1,0
18622,2,7668994,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1098091,105932,1,0
18622,2,7668993,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1098090,105932,1,0
18622,2,7668992,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1098094,105932,1,0
18622,2,7668991,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1098093,105932,1,0
18622,2,7668990,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1098092,105932,1,0
18622,2,7668989,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1098091,105932,1,0
18622,2,7668988,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1098090,105932,1,0
18622,2,7668987,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1098094,105932,1,0
18622,2,7668986,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1098093,105932,1,0
18622,2,7668985,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1098092,105932,1,0
18622,2,7668984,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1098091,105932,1,0
18622,2,7668983,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1098090,105932,1,0
18622,2,7668982,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1098094,105932,1,0
18622,2,7668981,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1098093,105932,1,0
18622,2,7668980,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1098092,105932,1,0
18622,2,7668979,GOLD NORTHBOUND TO DORAVILLE STATION,,0,1098091,105932,1,0
18622,2,7669095,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1098091,105940,1,0
18622,2,7669094,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1098090,105940,1,0
18622,2,7669093,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1098094,105940,1,0
18622,2,7669092,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1098093,105940,1,0
18622,2,7669091,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1098092,105940,1,0
18622,2,7669090,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1098091,105940,1,0
18622,2,7669089,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1098090,105940,1,0
18622,2,7669088,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1098094,105940,1,0
18622,2,7669087,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1098093,105940,1,0
18622,2,7669086,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1098092,105940,1,0
18622,2,7669085,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1098091,105940,1,0
18622,2,7669084,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1098090,105940,1,0
18622,2,7669083,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1098094,105940,1,0
18622,2,7669082,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1098093,105940,1,0
18622,2,7669081,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1098092,105940,1,0
18622,2,7669080,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1098091,105940,1,0
18622,2,7669079,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1098090,105940,1,0
18622,2,7669078,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1098094,105940,1,0
18622,2,7669077,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1098093,105940,1,0
18622,2,7669076,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1098092,105940,1,0
18622,2,7669075,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1098091,105940,1,0
18622,2,7669074,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1098090,105940,1,0
18622,2,7669073,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1098094,105940,1,0
18622,2,7669072,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1098093,105940,1,0
18622,2,7669071,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1098092,105940,1,0
18622,2,7669070,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1098091,105940,1,0
18622,2,7669069,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1098090,105940,1,0
18622,2,7669068,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1098094,105940,1,0
18622,2,7669067,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1098093,105940,1,0
18622,2,7669066,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1098092,105940,1,0
18622,2,7669065,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1098091,105940,1,0
18622,2,7669064,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1098090,105940,1,0
18622,2,7669063,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1098094,105940,1,0
18622,2,7669062,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1098093,105940,1,0
18622,2,7669061,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1098092,105940,1,0
18622,2,7669060,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1098091,105940,1,0
18622,2,7669059,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1098090,105940,1,0
18622,2,7669058,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1098094,105940,1,0
18622,2,7669057,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1098093,105940,1,0
18622,2,7669056,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1098092,105940,1,0
18622,2,7669055,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1098091,105940,1,0
18622,2,7669054,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1098090,105940,1,0
18622,2,7669053,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1098094,105940,1,0
18622,2,7669052,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1098093,105940,1,0
18622,2,7669051,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1098092,105940,1,0
18622,2,7669050,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1098091,105940,1,0
18622,2,7669049,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1098090,105940,1,0
18622,2,7669048,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1098094,105940,1,0
18622,2,7669047,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1098093,105940,1,0
18622,2,7669046,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1098092,105940,1,0
18622,2,7669045,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1098091,105940,1,0
18622,2,7669044,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1098090,105940,1,0
18622,2,7669043,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1098094,105940,1,0
18622,2,7669042,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1098093,105940,1,0
18622,2,7669041,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1098092,105940,1,0
18622,2,7669040,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1098091,105940,1,0
18622,2,7669039,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1098090,105940,1,0
18622,2,7669038,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1098094,105940,1,0
18622,2,7669037,GOLD SOUTHBOUND TO AIRPORT STATION,,1,1098093,105940,1,0
18623,2,7668878,,,0,1098088,105948,1,0
18623,2,7668877,,,0,1098089,105948,1,0
18623,2,7668915,,,0,1098088,105948,1,0
18623,2,7668914,,,0,1098089,105948,1,0
18623,2,7668913,,,0,1098088,105948,1,0
18623,2,7668912,,,0,1098089,105948,1,0
18623,2,7668911,,,0,1098088,105948,1,0
18623,2,7668910,,,0,1098089,105948,1,0
18623,2,7668909,,,0,1098088,105948,1,0
18623,2,7668908,,,0,1098089,105948,1,0
18623,2,7668907,,,0,1098088,105948,1,0
18623,2,7668906,,,0,1098089,105948,1,0
18623,2,7668905,,,0,1098088,105948,1,0
18623,2,7668904,,,0,1098089,105948,1,0
18623,2,7668903,,,0,1098088,105948,1,0
18623,2,7668902,,,0,1098089,105948,1,0
18623,2,7668901,,,0,1098088,105948,1,0
18623,2,7668900,,,0,1098089,105948,1,0
18623,2,7668899,,,0,1098088,105948,1,0
18623,2,7668898,,,0,1098089,105948,1,0
18623,2,7668897,,,0,1098088,105948,1,0
18623,2,7668896,,,0,1098089,105948,1,0
18623,2,7668895,,,0,1098088,105948,1,0
18623,2,7668894,,,0,1098089,105948,1,0
18623,2,7668893,,,0,1098088,105948,1,0
18623,2,7668892,,,0,1098089,105948,1,0
18623,2,7668891,,,0,1098088,105948,1,0
18623,2,7668890,,,0,1098089,105948,1,0
18623,2,7668889,,,0,1098088,105948,1,0
18623,2,7668888,,,0,1098089,105948,1,0
18623,2,7668887,,,0,1098088,105948,1,0
18623,2,7668886,,,0,1098089,105948,1,0
18623,2,7668885,,,0,1098088,105948,1,0
18623,2,7668884,,,0,1098089,105948,1,0
18623,2,7668883,,,0,1098088,105948,1,0
18623,2,7668882,,,0,1098089,105948,1,0
18623,2,7668881,,,0,1098088,105948,1,0
18623,2,7668880,,,0,1098089,105948,1,0
18623,2,7668879,,,0,1098088,105948,1,0
18623,2,7668876,,,0,1098089,105948,1,0
18623,2,7668875,,,0,1098088,105948,1,0
18623,2,7668874,,,0,1098089,105948,1,0
18623,2,7668873,,,0,1098088,105948,1,0
18623,2,7668872,,,0,1098089,105948,1,0
18623,2,7668871,,,0,1098088,105948,1,0
18623,2,7668870,,,0,1098089,105948,1,0
18623,2,7668869,,,0,1098088,105946,1,0
18623,2,7668868,,,0,1098088,105946,1,0
18623,2,7668867,,,0,1098088,105946,1,0
18623,2,7668866,,,0,1098088,105946,1,0
18623,2,7668865,,,0,1098088,105946,1,0
18623,2,7668864,,,0,1098088,105946,1,0
18623,2,7668863,,,0,1098088,105946,1,0
18623,2,7668862,,,0,1098088,105946,1,0
18623,2,7668861,,,0,1098088,105946,1,0
18623,2,7668860,,,0,1098088,105946,1,0
18623,2,7668859,,,0,1098088,105946,1,0
18623,2,7668858,,,0,1098088,105946,1,0
18623,2,7668857,,,0,1098088,105946,1,0
18623,2,7668917,GREEN WESTBOUND TO BANKHEAD STATION,,1,1098089,105955,1,0
18623,2,7668916,GREEN WESTBOUND TO BANKHEAD STATION,,1,1098088,105955,1,0
18623,2,7668955,GREEN WESTBOUND TO BANKHEAD STATION,,1,1098089,105955,1,0
18623,2,7668954,GREEN WESTBOUND TO BANKHEAD STATION,,1,1098088,105955,1,0
18623,2,7668953,GREEN WESTBOUND TO BANKHEAD STATION,,1,1098089,105955,1,0
18623,2,7668952,GREEN WESTBOUND TO BANKHEAD STATION,,1,1098088,105955,1,0
18623,2,7668951,GREEN WESTBOUND TO BANKHEAD STATION,,1,1098089,105955,1,0
18623,2,7668950,GREEN WESTBOUND TO BANKHEAD STATION,,1,1098088,105955,1,0
18623,2,7668949,GREEN WESTBOUND TO BANKHEAD STATION,,1,1098089,105955,1,0
18623,2,7668948,GREEN WESTBOUND TO BANKHEAD STATION,,1,1098088,105955,1,0
18623,2,7668947,GREEN WESTBOUND TO BANKHEAD STATION,,1,1098089,105955,1,0
18623,2,7668946,GREEN WESTBOUND TO BANKHEAD STATION,,1,1098088,105955,1,0
18623,2,7668945,GREEN WESTBOUND TO BANKHEAD STATION,,1,1098089,105955,1,0
18623,2,7668944,GREEN WESTBOUND TO BANKHEAD STATION,,1,1098088,105955,1,0
18623,2,7668943,GREEN WESTBOUND TO BANKHEAD STATION,,1,1098089,105955,1,0
18623,2,7668942,GREEN WESTBOUND TO BANKHEAD STATION,,1,1098088,105955,1,0
18623,2,7668941,GREEN WESTBOUND TO BANKHEAD STATION,,1,1098089,105955,1,0
18623,2,7668940,GREEN WESTBOUND TO BANKHEAD STATION,,1,1098088,105955,1,0
18623,2,7668939,GREEN WESTBOUND TO BANKHEAD STATION,,1,1098089,105955,1,0
18623,2,7668938,GREEN WESTBOUND TO BANKHEAD STATION,,1,1098088,105955,1,0
18623,2,7668937,GREEN WESTBOUND TO BANKHEAD STATION,,1,1098089,105955,1,0
18623,2,7668936,GREEN WESTBOUND TO BANKHEAD STATION,,1,1098088,105955,1,0
18623,2,7668935,GREEN WESTBOUND TO BANKHEAD STATION,,1,1098089,105955,1,0
18623,2,7668934,GREEN WESTBOUND TO BANKHEAD STATION,,1,1098088,105955,1,0
18623,2,7668933,GREEN WESTBOUND TO BANKHEAD STATION,,1,1098089,105955,1,0
